label,paraphrase,original
Блок финансового директора,"Благодарим Вас за то, что Вы направили нам отчеты (договора подряда по сухому тарифу или фиксированному тарифу (в т.ч. мобильные установки) в соответствии со следующими пунктами: - No ""DOCOMENT NUMBIER] / No ""Документа о расходовании авансового платежа (документов) от [OURGANIATION], No ""ДокУМБЕР"", No ""ДОКУМЕНТ_NumBER"" (доказательство)"".

Отчет о расходовании авансового платежа в формате PDF. Генеральный директор ""ПЕРСОН"" [Персан] [Перссан] по телефону: [КОНТАКТ] (ФИНАНЦИАЛЬНАЯ ДАТА) No [CONTACT] ""PERSANO"" mail: [ФИНАНТАЛЯЦИЯ DATA"" - владелец ""ПЕСАНТА"" (ID) Владельцы ""Перссона"" (PERsON) с ""DATE-TIME""","[ORGANIZATION] [ORGANIZATION] Финансовому директору [ORGANIZATION] [PERSON] [LOCATION] [COUNTRY], [ZIP_CODE] тел.: [CONTACT], факс: [CONTACT] e-mail: [CONTACT], www.[WEBSITE] ОКПО [ID], ОГРН [ID], ИНН [ID] No на No от [ORGANIZATION] направлении отчета ([DOCUMENT_NUMBER] и [DOCUMENT_NUMBER]) Уважаемый [PERSON]! Наставляем направляю Вам в соответствии с: - п. [LOCATION]. ДС No [DOCUMENT_NUMBER] от [DATE_TIME] к Договору подряда на бурение эксплуатационных скважин по сухой ставке или фиксированной ставке (ВТЧ. мобильными установками) No [DOCUMENT_NUMBER]/[DOCUMENT_NUMBER]/[DOCUMENT_NUMBER]/P от [DATE_TIME]; - пп. мобильными установками) No [DOCUMENT_NUMBER]/[DOCUMENT_NUMBER]/[DOCUMENT_NUMBER]/P от [DATE_TIME], отчеты об использовании авансовых средств, полученных в [DATE_TIME]. Приложение: 1. Отчет об использовании авансовых средств ([DOCUMENT_NUMBER]) в формате pdf; 2. Отчет об использовании авансовых средств ([DOCUMENT_NUMBER]) в формате pdf. Врио генерального директора [PERSON] [PERSON] тел.: [CONTACT] эл.почта: [CONTACT] [DATE_TIME] No [FINANCIAL_DATA] ДОКУМЕНТ ПОДПИСАН ЭЛЕКТРОННОЙ ПОДПИСЬЮ Сертификат [ID] Владелец [PERSON] [PERSON] Действителен с [DATE_TIME] по [DATE_TIME]"
Блок финансового директора,"В соответствии с п. ""Документация о выполнении работ по сухому тарифу или фиксированным ставкам (в т.ч. и мобильным установкам) мы направляем Вам следующие документы: - No ""DOCOMENT NUMBEER] / No ""Доккументации об использовании средств (документов о расходовании средств на ремонт скважины по твердому ставкою или фиксированному тарифу"" (DOKUMBIER"" / ""Document_Numbeer"" (в ТЧ.)

Отчет о расходовании авансового платежа в формате PDF. Генеральный директор ""ПЕРСОН"" [Персан] [Перссан] по телефону: [КОНТАКТ] [ДАЙТ ТИМЕ"" No [ФИНАНЦИАЛЬНАЯ ДАТА] No ""ФИНАНТАЛЬНАЯ ДАТА"" - владелец ""PERsON"" [PerSON"" (CONTAKT] No ID: [DATE TIME].","[ORGANIZATION] [ORGANIZATION] Финансовому директору [ORGANIZATION] [PERSON] [LOCATION] [COUNTRY], [ZIP_CODE] тел.: [CONTACT], факс: [CONTACT] e-mail: [CONTACT], www.[WEBSITE] ОКПО [ID], ОГРН [ID], ИНН [ID] No на No от [ORGANIZATION] направлении отчета ([DOCUMENT_NUMBER] и [DOCUMENT_NUMBER]) Уважаемый [PERSON]! Наставляем направляю Вам в соответствии с: - п. [LOCATION]. ДС No [DOCUMENT_NUMBER] от [DATE_TIME] к Договору подряда на бурение эксплуатационных скважин по сухой ставке или фиксированной ставке (ВТЧ. мобильными установками) No [DOCUMENT_NUMBER]/[DOCUMENT_NUMBER]/[DOCUMENT_NUMBER]/P от [DATE_TIME]; - пп. мобильными установками) No [DOCUMENT_NUMBER]/[DOCUMENT_NUMBER]/[DOCUMENT_NUMBER]/P от [DATE_TIME], отчеты об использовании авансовых средств, полученных в [DATE_TIME]. Приложение: 1. Отчет об использовании авансовых средств ([DOCUMENT_NUMBER]) в формате pdf; 2. Отчет об использовании авансовых средств ([DOCUMENT_NUMBER]) в формате pdf. Врио генерального директора [PERSON] [PERSON] тел.: [CONTACT] эл.почта: [CONTACT] [DATE_TIME] No [FINANCIAL_DATA] ДОКУМЕНТ ПОДПИСАН ЭЛЕКТРОННОЙ ПОДПИСЬЮ Сертификат [ID] Владелец [PERSON] [PERSON] Действителен с [DATE_TIME] по [DATE_TIME]"
Блок финансового директора,"В целях подготовки и представления в налоговую инспекцию по форме ""Свидетельство о контролируемой сделке"" (СВЕДЕНИЕ О КОНТРАКЦИОННЫХ сделках) в адрес ""ОРГАНИЯТИОН"" (CONTRACT) (ФОРМА) - Свидетельстве о КОНРАЗУМЕНТ_НМБЕР""), прошу направить информацию о компании по форме No [CONTT] по форме, прилагаемой к [ПЕРСОН] по адресу:","[ORGANIZATION] [ID] / [DOCUMENT_NUMBER] [CONTACT] [ORGANIZATION] [PERSON] [DATE_TIME] No [DOCUMENT_NUMBER] на No от [ORGANIZATION] направлении сведений о контрагенте Уважаемый [PERSON]! Для подготовки налоговой отчетности в части составления и предоставления в ИФНС РФ уведомления о контролируемых сделках в [DATE_TIME], Прошу Вас направить в адрес [ORGANIZATION] информацию о Компании по форме СВЕДЕНИЯ О КОНТРАГЕНТЕ-РЕЗИДЕНТЕ за [DATE_TIME]. Бланк формы прилагается. Адрес для отправки формы: [CONTACT] Приложение: ФОРМА - СВЕДЕНИЯ О КОНТРАГЕНТЕ-РЕЗИДЕНТЕ. С уважением, [PERSON] [PERSON] Тел.: [CONTACT] E-mail: [CONTACT]"
Блок финансового директора,"Благодарим Вас за то, что Вы направили нам конъюнктивную анкету за [DATTE_TIME] в соответствии с данными опросов предприятий, а также инвестиционную анкеты за [ДАТТЕ_ТЕМЕ], подготовленную на основе опроса предприятия, которую просим заполнить, отправить и отправить на электронную почту [КОНТАКТ].","[ORGANIZATION] [PERSON] [LOCATION] [CONTACT] [DATE_TIME] [DOCUMENT_NUMBER] на от [ORGANIZATION] Уважаемый [PERSON]! Направляем Вам конъюнктурный обзор по [LOCATION] за [DATE_TIME], подготовленный на основе данных опроса предприятий. Прилагаемые конъюнктурная анкета за [DATE_TIME] и инвестиционная анкета за [DATE_TIME] просим заполнить и передать по электронной почте [CONTACT]. Приложение: 3 файла. Заместитель управляющего Отделением [LOCATION] [PERSON] ДОКУМЕНТ ПОДПИСАН ЭЛЕКТРОННОЙ ПОДПИСЬЮ Сертификат [ID] Владелец [PERSON] [ID] Действителен с [DATE_TIME] по [DATE_TIME] [PERSON] [PHONE]"
Блок финансового директора,"В связи со снижением объемов арендных платежей по договорам No LOCANIATION, а также в связи с изменением объема арендной платы по договору ""Документ-НМБЕР"" в сторону увеличения в соответствии с договором No DATE-TIME"" по договору о субаренде недвижимого имущества, заключенного в январе 2016 г., просим Вас зачесть переплаченные суммы в размере ""ФИНАНЦИАЛ_ДАТА"" от [Document-Number] по договору об аренде имущества в январе.","Общество с ограниченной ответственностью [ORGANIZATION] Финансовому директору [PERSON] Юридический адрес: [LOCATION] Адрес для корреспонденции: [LOCATION] тел.: [CONTACT] e-mail: [CONTACT] ОГРН [ID], ИНН [ID] на [DATE_TIME] _**от** _** О зачете переплаты Уважаемый [PERSON]! В связи с корректировкой объемов по аренде оборудования за январь [DATE_TIME] в сторону уменьшения по договору No [DOCUMENT_NUMBER] от [DATE_TIME] (НЭН-[DOCUMENT_NUMBER]/[DATE_TIME]) просим переплату в размере [FINANCIAL_DATA] по платежному поручению No [DOCUMENT_NUMBER] от [DATE_TIME] зачесть в счет оплаты по УПД No [DOCUMENT_NUMBER] от [DATE_TIME] за субаренду движимого имущества по договору No[DOCUMENT_NUMBER]/[DATE_TIME]/[DOCUMENT_NUMBER]/[DOCUMENT_NUMBER] от [DATE_TIME]. С уважением, И.о. заместителя управляющего директора по экономике и финансам [PERSON]"
Блок финансового директора,"Благодарим Вас за то, что вы направили нам конъюнктивную анкету по [DATENTE_TIME] в соответствии с данными опросов предприятий, а также инвестиционную анкетку для [DATATE_ITME] на основании данных опросных листов. Приложения: 3. Файлы: 1 файл, 2 файла, заместитель управляющего отделением ""Organiy"" [ID], инвестиционные анкеты для [DACT"" (CON) за [DITE_Time].","[ORGANIZATION] [PERSON] [LOCATION] [CONTACT] [DATE_TIME] [DOCUMENT_NUMBER] на от [ORGANIZATION] Уважаемый [PERSON]! Направляем Вам конъюнктурный обзор по [LOCATION] за [DATE_TIME], подготовленный на основе данных опроса предприятий. Прилагаемые конъюнктурная анкета за [DATE_TIME] и инвестиционная анкета за [DATE_TIME] просим заполнить и передать по электронной почте [CONTACT]. Приложение: 3 файла. Заместитель управляющего Отделением [LOCATION] [PERSON] ДОКУМЕНТ ПОДПИСАН ЭЛЕКТРОННОЙ ПОДПИСЬЮ Сертификат [ID] Владелец [PERSON] [ID] Действителен с [DATE_TIME] по [DATE_TIME] [PERSON] [PHONE]"
Блок финансового директора,"В целях обеспечения объективности и полноты информации, предоставляемой Правительством РФ и государственными органами исполнительной власти по вопросам инвестиционной деятельности, а также в целях обеспечения полного учета инвестпроектов (в том числе в рамках реализации инвестиционных проектов), а также обеспечением полноты учета респондентов (по спискам), просим направить данную информацию в адрес ""Органов исполнительной власти"" (в соответствии с прилагаемой документацией) по адресу [ПЕРСОН] в срок до 20 числа следующего квартала по [ДАЙТЕ_ТИМ] в соответствии с приложением.","[ORGANIZATION] [LOCATION] тел. [CONTACT], факс [CONTACT], e-mail: [CONTACT] [DATE_TIME] No [DOCUMENT_NUMBER] На [DOCUMENT_NUMBER] от Об инвестиционной деятельности Уважаемые руководители! В целях получения объективной информации Правительством Российской Федерации и органами исполнительной государственной власти [ORGANIZATION], в том числе обеспечения полноты учета респондентов, осуществляющих инвестиционную деятельность, просим направить информацию о реализуемых и планируемых к реализации инвестиционных проектах, согласно приложению. Информацию необходимо предоставить в адрес [ORGANIZATION] по электронной почте: [CONTACT], в срок не позднее [DATE_TIME]. В дальнейшем информацию о реализуемых инвестиционных проектах в [DATE_TIME], просим направлять ежеквартально, не позднее 20 числа последнего месяца отчетного квартала. Приложение: на 1 л. в 1 экз. Директор [PERSON], [CONTACT] Руководителям системообразующим предприятиям (по списку) [PERSON] ДОКУМЕНТ ПОДПИСАН ЭЛЕКТРОННОЙ ПОДПИСЬЮ Сертификат: [ID] Владелец: [PERSON] Действителен: с [DATE_TIME] по [DATE_TIME]"
Блок финансового директора,"С уважением, финансируемый [ОРГАНИЯЦИОН] [ОРГАНИЯТИОН] (ОГРН, ИНН, ИНН) No ""OGANIATION"" (OGNANION) по договору подряда по сухому тарифу или фиксированному тарифу (в т.ч. и мобильным установкам) от ""ОргаНИЯНИОН"" No ""ОГЛАВЫ"" в соответствии со следующими: 1. Доклад о расходовании авансового платежа (договора подряда) на использование авансового средства.

Отчет о расходовании авансового платежа в формате PDF. Генеральный директор ""ПЕРСОН"" [Перссон] (Перссан) [Персан] [Перисон] по электронной почте: [CONTAXT] No FINANCEAL DATA"" - владелец ""Перссона"" (PerSON) - владелец [Person] (PERsON) No [ФИНАНЦИАЛЬНАЯ ДАТА].","[ORGANIZATION] [ORGANIZATION] Финансовому директору [ORGANIZATION] [PERSON] [LOCATION] [COUNTRY], [ZIP_CODE] тел.: [CONTACT], факс: [CONTACT] e-mail: [CONTACT], www.[WEBSITE] ОКПО [ID], ОГРН [ID], ИНН [ID] No на No от [ORGANIZATION] направлении отчета ([DOCUMENT_NUMBER] и [DOCUMENT_NUMBER]) Уважаемый [PERSON]! Наставляем направляю Вам в соответствии с: - п. [LOCATION]. ДС No [DOCUMENT_NUMBER] от [DATE_TIME] к Договору подряда на бурение эксплуатационных скважин по сухой ставке или фиксированной ставке (ВТЧ. мобильными установками) No [DOCUMENT_NUMBER]/[DOCUMENT_NUMBER]/[DOCUMENT_NUMBER]/P от [DATE_TIME]; - пп. мобильными установками) No [DOCUMENT_NUMBER]/[DOCUMENT_NUMBER]/[DOCUMENT_NUMBER]/P от [DATE_TIME], отчеты об использовании авансовых средств, полученных в [DATE_TIME]. Приложение: 1. Отчет об использовании авансовых средств ([DOCUMENT_NUMBER]) в формате pdf; 2. Отчет об использовании авансовых средств ([DOCUMENT_NUMBER]) в формате pdf. Врио генерального директора [PERSON] [PERSON] тел.: [CONTACT] эл.почта: [CONTACT] [DATE_TIME] No [FINANCIAL_DATA] ДОКУМЕНТ ПОДПИСАН ЭЛЕКТРОННОЙ ПОДПИСЬЮ Сертификат [ID] Владелец [PERSON] [PERSON] Действителен с [DATE_TIME] по [DATE_TIME]"
Блок финансового директора,"В соответствии с требованиями к условиям страхования имущества ""ОРГАНИЯЦИОН"" совместно с корпорацией ""Организация оценки имущества ""ОргАНИЯТИОН"" будут проведены мероприятия по определению стоимости имущества (Оценка) [OGANIATION"" (далее - Оценка), которые будут проводиться в соответствии со следующими положениями: 1. Подготовка и направление необходимой информации для участников оценки имущества [ОРГАНИАТИОН] (Приложение 1); 2. Организация трансфера до объектов и строительных площадок ""ОргаНИЯНИОН"" для целей страхования.

Я прошу донести эту информацию руководителям соответствующих подразделений ""Организации оценки"" [ОРГАНИЯТИОН] и координировать свою работу с экспертом-экспертом по оценке Департамента финансов [Организация Оценки] [ПЕРСОН]. Приложение: 1. Списки участников; 2 программы мероприятий; 3 необходимые документы.","[ORGANIZATION] нефть Публичное акционерное общество [ORGANIZATION] нефть (ПАО [ORGANIZATION] нефть) Для корреспонденции: [LOCATION], [DATE_TIME] No [DOCUMENT_NUMBER] на No от [ORGANIZATION] проведении оценки стоимости замещения имущества Уважаемый [PERSON]! В связи с необходимостью обновления условий страхования имущества [ORGANIZATION] в период с [DATE_TIME] по [DATE_TIME] [ORGANIZATION] совместно с компанией [ORGANIZATION] будут проводиться мероприятия по оценке стоимости замещения имущества (Далее - Оценка) [ORGANIZATION] в целях страхования имущества. Предполагаемый список участников в Приложении 1, возможны изменения. Прошу Вас поручить ответственным лицам [ORGANIZATION]: 1. Организовать трансфер до объектов [ORGANIZATION] и перемещение на объектах [ORGANIZATION] в соответствии с Приложением 2. 2. Обеспечить доступ участников Оценки на производственные объекты и строительные площадки [ORGANIZATION] с сопровождающими лицами и с возможностью проведения фотосъемки. 3. Подготовить и направить необходимую информацию в соответствии с Приложением 3 Эксперту по страхованию Департамента по финансам [ORGANIZATION] [PERSON]. 4. Обеспечить проведение необходимых встреч с сотрудниками [ORGANIZATION] указанными в Приложении 2. Прошу довести эту информацию до руководства соответствующих подразделений [ORGANIZATION] и скоординировать работу по организации мероприятий по Оценке с Экспертом по страхованию Департамента по финансам [ORGANIZATION] [PERSON]. Приложения: 1. Список участников; 2. Программа мероприятий; 3. Необходимые данные и документы. С уважением, [PERSON] [CONTACT] [PERSON]"
Блок финансового директора,"Благодарим Вас за то, что вы прислали нам конъюнктивную анкету за [DANTE_TIME] - инвестиционную анкеты за [ДАНТЕ_ТЕМЕ] в [ДАЙТЕ_ТИМЕ], подготовленную на основе опроса предприятия, а также инвестиционные анкеты для [DACT], которые мы просим заполнить, отправить и отправить на электронную почту [ПЕРСОН].","[ORGANIZATION] [PERSON] [LOCATION] [CONTACT] [DATE_TIME] [DOCUMENT_NUMBER] на от [ORGANIZATION] Уважаемый [PERSON]! Направляем Вам конъюнктурный обзор по [LOCATION] за [DATE_TIME], подготовленный на основе данных опроса предприятий. Прилагаемые конъюнктурная анкета за [DATE_TIME] и инвестиционная анкета за [DATE_TIME] просим заполнить и передать по электронной почте [CONTACT]. Приложение: 3 файла. Заместитель управляющего Отделением [LOCATION] [PERSON] ДОКУМЕНТ ПОДПИСАН ЭЛЕКТРОННОЙ ПОДПИСЬЮ Сертификат [ID] Владелец [PERSON] [ID] Действителен с [DATE_TIME] по [DATE_TIME] [PERSON] [PHONE]"
Блок финансового директора,"Сообщаем Вам, что в соответствии с соглашением о доплате НДС, заключенным между ОРГАНИЗАЦИОНОМ и [ДАНТЕ-ТИМЕ], мы предлагаем вам более раннюю оплату НДС по договору ""Документация о досрочном погашении НДС"", а также по соглашению об оплате неправовых документов, в том числе НДС, на условиях, установленных в договоре ""Данный документ"" (Данный договор) и согласуем более ранние сроки оплаты НДС, а именно: сумма НДС, предложенная для оплаты, в рублях.

Согласны ли вы с условиями доплаты и начисления вознаграждения, указанными выше, в соответствии с соглашением о доплате и выплаченном вознаграждении, подписанным и переданным нам по доверенности ""ФИНАНЦИАЦИОН"" / ""Договором об оплате и вознаграждении"", а также с условиями досрочного платежа или предложениями о досрочном платеже, которые высылаете нам, подписав и возвратив нам настоящее письмо.","МНН [ID] [LOCATION] КПП [ID] тел.: [CONTACT] ОРГН [ID] e-mail: [CONTACT] www.[ORGANIZATION] [ID], [LOCATION]. Исх. No [DOCUMENT_NUMBER] от [DATE_TIME] Письмо о предложении осуществления досрочной оплаты Уважаемая [PERSON] Мы сообщаемся на соглашение о досрочной оплате НДС, от НДС заключенного между [ORGANIZATION] и [ORGANIZATION] (Соглашение о досрочной оплате). В соответствии с Соглашением о досрочной оплате и в порядке, установленном в нем, предлагаем Вам согласовать более ранний срок оплаты по счету [DOCUMENT_NUMBER] от [DATE_TIME], по договору [DOCUMENT_NUMBER]/[DOCUMENT_NUMBER]/[DOCUMENT_NUMBER]/[DOCUMENT_NUMBER]/[DOCUMENT_NUMBER], от [DATE_TIME] с выигнанной Вам соответствующего вознаграждения на следующих условиях: Пеквизиты документа Сумма обрата в счета по неправому документу, в т.ч. НДС, в руб. Сумма обрата в счета, предлагааемая к оплате, в т.ч. Сумма вознаграждения за работу по оплате, в руб. к зачету Сумма падежей оплаты (Трафа 4 - Трафа 5), в т.ч. 1 2 3 4 5 6 7 1 [DOCUMENT_NUMBER] от [DATE_TIME] [FINANCIAL_DATA] [FINANCIAL_DATA] [FINANCIAL_DATA] [FINANCIAL_DATA] [DATE_TIME] Итого [FINANCIAL_DATA] [FINANCIAL_DATA] [FINANCIAL_DATA] [FINANCIAL_DATA] Прошу Вас подтвердить согласие с досрочной оплатой и выигнанной вознаграждения на условиях, приведенных выше, путем подписания и возврата нам настоящего письма. В соответствии с Соглашением о досрочной оплате, Вы также направьте нам письмо об отказе в возможности досрочной оплаты или с предложением осуществить досрочную оплату на иных условиях. ПОДПИСАНО ОТ ИМЕНИ [ORGANIZATION] / [PERSON] / по доверенности No [DOCUMENT_NUMBER] от [DATE_TIME] г. С условиями досрочной оплаты и вознаграждения согласны / [PERSON] /"
Блок финансового директора,"В целях подготовки и представления в налоговую инспекцию (ИФНС России) сведений о компании по форме ""Свидетельство о контролируемой сделке"" (КОНТРАКТ) в соответствии с Федеральным законом ""О налоге на доходы физических лиц"" (ФОРМА) - Свидетельства о контролируемости сделок в [ДАЙТЕ-ТИМЕ""), пожалуйста, направляйте информацию о компании в адрес ""Организации"" по форме: ""СВЕДЕНИЕ О КОНКРАЗУМБЕРЕЗЕНТА).","[ORGANIZATION] [ID] / [DOCUMENT_NUMBER] [CONTACT] [ORGANIZATION] [PERSON] [DATE_TIME] No [DOCUMENT_NUMBER] на No от [ORGANIZATION] направлении сведений о контрагенте Уважаемый [PERSON]! Для подготовки налоговой отчетности в части составления и предоставления в ИФНС РФ уведомления о контролируемых сделках в [DATE_TIME], Прошу Вас направить в адрес [ORGANIZATION] информацию о Компании по форме СВЕДЕНИЯ О КОНТРАГЕНТЕ-РЕЗИДЕНТЕ за [DATE_TIME]. Бланк формы прилагается. Адрес для отправки формы: [CONTACT] Приложение: ФОРМА - СВЕДЕНИЯ О КОНТРАГЕНТЕ-РЕЗИДЕНТЕ. С уважением, [PERSON] [PERSON] Тел.: [CONTACT] E-mail: [CONTACT]"
Блок финансового директора,"В соответствии с п. 1. Договор подряда по сухому тарифу или фиксированным ставкам (в т.ч., мобильным установкам) No ""DOCOMENT NUMBEER"" / ""Document Number] / ""Документ о расходовании авансового платежа"" (договора на скважину по сухой цене или фиксированному тарифу)"" от [OURGANIATION's DATE-Time's No ""CON"" (DOUMBIER') на основании: 1.

Отчет о расходовании авансового платежа ([ДОКУМЕНТ_НМБЕР] в формате PDF. Генеральный директор ""ПЕРОСОН"" [ПЕЕРСОН] [Пеерсан] (Пеерссан) - генеральный директор [ПЕРСАН] (PERSION) по электронной почте: [ФИНАНЦИАЛЬНАЯ ДАТА] - владелец ""Перессан"" (PerSON) ""PERSONE"" (ПЕТЕРСОН) """" ()","[ORGANIZATION] [ORGANIZATION] Финансовому директору [ORGANIZATION] [PERSON] [LOCATION] [COUNTRY], [ZIP_CODE] тел.: [CONTACT], факс: [CONTACT] e-mail: [CONTACT], www.[WEBSITE] ОКПО [ID], ОГРН [ID], ИНН [ID] No на No от [ORGANIZATION] направлении отчета ([DOCUMENT_NUMBER] и [DOCUMENT_NUMBER]) Уважаемый [PERSON]! Наставляем направляю Вам в соответствии с: - п. [LOCATION]. ДС No [DOCUMENT_NUMBER] от [DATE_TIME] к Договору подряда на бурение эксплуатационных скважин по сухой ставке или фиксированной ставке (ВТЧ. мобильными установками) No [DOCUMENT_NUMBER]/[DOCUMENT_NUMBER]/[DOCUMENT_NUMBER]/P от [DATE_TIME]; - пп. мобильными установками) No [DOCUMENT_NUMBER]/[DOCUMENT_NUMBER]/[DOCUMENT_NUMBER]/P от [DATE_TIME], отчеты об использовании авансовых средств, полученных в [DATE_TIME]. Приложение: 1. Отчет об использовании авансовых средств ([DOCUMENT_NUMBER]) в формате pdf; 2. Отчет об использовании авансовых средств ([DOCUMENT_NUMBER]) в формате pdf. Врио генерального директора [PERSON] [PERSON] тел.: [CONTACT] эл.почта: [CONTACT] [DATE_TIME] No [FINANCIAL_DATA] ДОКУМЕНТ ПОДПИСАН ЭЛЕКТРОННОЙ ПОДПИСЬЮ Сертификат [ID] Владелец [PERSON] [PERSON] Действителен с [DATE_TIME] по [DATE_TIME]"
Блок финансового директора,"Поздравляем Вас с тем, что мы направили вам отчет о выполнении работ по сухому тарифу или фиксированному тарифу (в т.ч. и мобильным установкам) в соответствии со следующими документами: - письмом от [ПЕРСОН] / ""DOCOCUBER"" / ""Документом об использовании средств (документов о расходовании средств на проведение работ по ремонту скважины по сухой цене или фиксированным ставкам (втч.) по договору подряда, полученным в ""ВЕБСИТИ"".

Отчет о расходовании авансового платежа ([DECUMENT_NumbER] в формате PDF. Генеральный директор ""ПЕТЕРСОН"" [Петерсон] [ПЕРСОН] по электронной почте: [ФИНАНЦИАЛЬНАЯ ДАТА] - владелец ""Пеерсан"" (PERsON) ""PERSONE"" [PerSON"" ""ПЕНТАКТ"") - ""ПЕРСАНО"" (CON).","[ORGANIZATION] [ORGANIZATION] Финансовому директору [ORGANIZATION] [PERSON] [LOCATION] [COUNTRY], [ZIP_CODE] тел.: [CONTACT], факс: [CONTACT] e-mail: [CONTACT], www.[WEBSITE] ОКПО [ID], ОГРН [ID], ИНН [ID] No на No от [ORGANIZATION] направлении отчета ([DOCUMENT_NUMBER] и [DOCUMENT_NUMBER]) Уважаемый [PERSON]! Наставляем направляю Вам в соответствии с: - п. [LOCATION]. ДС No [DOCUMENT_NUMBER] от [DATE_TIME] к Договору подряда на бурение эксплуатационных скважин по сухой ставке или фиксированной ставке (ВТЧ. мобильными установками) No [DOCUMENT_NUMBER]/[DOCUMENT_NUMBER]/[DOCUMENT_NUMBER]/P от [DATE_TIME]; - пп. мобильными установками) No [DOCUMENT_NUMBER]/[DOCUMENT_NUMBER]/[DOCUMENT_NUMBER]/P от [DATE_TIME], отчеты об использовании авансовых средств, полученных в [DATE_TIME]. Приложение: 1. Отчет об использовании авансовых средств ([DOCUMENT_NUMBER]) в формате pdf; 2. Отчет об использовании авансовых средств ([DOCUMENT_NUMBER]) в формате pdf. Врио генерального директора [PERSON] [PERSON] тел.: [CONTACT] эл.почта: [CONTACT] [DATE_TIME] No [FINANCIAL_DATA] ДОКУМЕНТ ПОДПИСАН ЭЛЕКТРОННОЙ ПОДПИСЬЮ Сертификат [ID] Владелец [PERSON] [PERSON] Действителен с [DATE_TIME] по [DATE_TIME]"
Блок финансового директора,"Уважаемая ""ПЕРСОНА"", юридическая адресация [ФИНАНЦИАЛЬ_ДАТА] в ""Организационном домене"" (ОО), расчетный счет ""ФИНАНСИАЛЬ-ДАТА"" в ""ОАО"" (ААО) [ID: ФИНАНЦИЙ"" (БИК) (ФИНАНТИАЛЕТА) ""Документ о досрочном погашении задолженности по оплате No ""DOKAT"" (Финансовый счет) - это соглашение о доплате.

С учетом соглашения о досрочных платежах и в соответствии с правилами, установленными в этом соглашении, мы предлагаем вам более ранние сроки оплаты по контрактам: Дата оплаты - 1 [Data_TIME] [DATE_TME] (DataTime] ""Data TIME"" [Datie_TITE] DATE-TIMe"" (DATES) [DATE_TЕМE] / FINANCALIAL_DAT] [DETATA] / DATE - DATA - TIMe].

""ФИНАНЦИЙ DATA"" (Finanzial Data) (DataTime) 8 [DATTE TIM] (DatE TIME) 8 ""DATE TIM"" (Date TIM) (ДТМ) Итого, ""ФИНАНСИЙ ДАТА"") подтверждает свое согласие на досрочное исполнение и ближайшие сроки оплаты по предложению выше, сохраняя при этом все условия договора.

Полные самовыплаты [ОРГАНИЙАТИОН] / ""ПЕРСОН"" / ""PERSONE"" / [ПЕТЕРСОН] с досрочным платежом и БОЗОНАРПАЖЕНИЕМ / ""ПОРСОН"".","[ORGANIZATION] юридический адрес [LOCATION] ОГРН [ID] ИНН [ID] КПП [ID] Расчетный счет [FINANCIAL_DATA] в [ORGANIZATION] (АО), [LOCATION] к/сч [ID] БИК [ID] Тел. [CONTACT] Email [CONTACT] [ORGANIZATION] [LOCATION] [OBJECT] Иск. No [DOCUMENT_NUMBER] от [DATE_TIME] Письмо о предложении оценки досрочной оплаты. Уважаемая [PERSON], Мы ссылаемся на соглашение о досрочной оплате No [DOCUMENT_NUMBER] от [DATE_TIME], заключенное между [ORGANIZATION] и [ORGANIZATION] (Соглашение о досрочной оплате). В соответствии с соглашением о досрочной оплате и в порядке, установленном в нем, предлагаем Вам согласовать более ранний срок оплаты по счетам: Порядковый номер Дата оплаты Сумма до 30 от суммы контракта Сумма до 50 от суммы контракта Сумма до 70 от суммы контракта Сумма до 100 от суммы контракта Дата оплаты 1 [DATE_TIME] [FINANCIAL_DATA] [FINANCIAL_DATA] [FINANCIAL_DATA] [FINANCIAL_DATA] [DATE_TIME] 2 [DATE_TIME] [FINANCIAL_DATA] [FINANCIAL_DATA] [FINANCIAL_DATA] [FINANCIAL_DATA] [DATE_TIME] 3 [DATE_TIME] [FINANCIAL_DATA] [FINANCIAL_DATA] [FINANCIAL_DATA] [FINANCIAL_DATA] [DATE_TIME] 4 [DATE_TIME] [FINANCIAL_DATA] [FINANCIAL_DATA] [FINANCIAL_DATA] [FINANCIAL_DATA] [DATE_TIME] 5 [DATE_TIME] [FINANCИAL_DATA] [FINANCIAL_DATA] [FINANCIAL_DATA] [FINANCIAL_DATA] [DATE_TIME] 6 [DATE_TIME] [FINANCIAL_DATA] [FINANCIAL_DATA] [FINANCIAL_DATA] [FINANCIAL_DATA] [DATE_TIME] 7 [DATE_TIME] [FINANCIAL_DATA] [FINANCIAL_DATA] [FINANCIAL_DATA] [FINANCIAL_DATA] [DATE_TIME] 8 [DATE_TIME] [FINANCIAL_DATA] [FINANCIAL_DATA] [FINANCIAL_DATA] [FINANCIAL_DATA] [DATE_TIME] Итого: [FINANCIAL_DATA] Просим Вас подтвердить согласие на досрочную оплату и ближайшие даты оплаты в соответствии с предложением выше, при этом сохраняя все условия контракта. ПОЛНЫЙ САМОВЫПЛАТЫ [ORGANIZATION] /[PERSON]/ [PERSON] С УВЛЕЧЕНИЕМ ДОСРОЧНОЙ ОПЛАТЫ И БОЗНАРПАЖДЕНИЯ СОГЛАШЕНИЯ /[PERSON]/"
